id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
6330490,0.2,"So we should not have approved this harmful and pointless green roofs measure, and gone after other, actual sources of pollution, right?",0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:57:38.831745+00,102,6329315.0,399044,approved,0,0,0,0,0,0.0,0,10
6330492,0.0,Interesting that so many people have become enthusiastic about tulip bulbs...err excuse me... I meant Bitcoins.  This is bound to end very badly for the infatuated.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 16:59:03.043771+00,54,,399381,approved,1,0,0,3,0,0.0,4,4
6330493,0.0,"NCR continues to ""clericalize"" the Catholic Church, in this case carrying the water for cUPICH as he lionizes Francis. 

Every article is about clerics or religious or rabbis!",0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 16:57:19.997989+00,53,,399264,approved,0,0,0,0,1,0.0,4,6
6330494,0.0,The low unemployment and record stock market under Obama was not real.  Now the numbers are real.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:57:48.787906+00,102,,399050,approved,0,0,0,0,0,0.0,0,4
6330496,0.1666666666666666,"Fully agreed about McConnell.  He created much of the divisive, dysfunctional, paralyzing politics we have now.  But Paul Ryan and his tax/budget plans are Robbin the Hood - take from the poor, sick and needy and give to the rich, trickle up economics, increase costs for the middle class, ignore fiscal responsibility and only care about debt and deficit when Democrats are in control (and build a wall and wage war).  So Ryan isn't much better than McConnell.",0.0,0.0,0.1666666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:58:28.387150+00,102,6330300.0,399282,approved,0,0,0,2,0,0.0,0,6
6330497,0.0,"Whether he shows up or not, he's just going to do what China tells him to.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:57:27.455218+00,54,,399258,approved,1,0,0,1,0,0.0,0,4
6330498,0.0,"If you know plenty about quantum theory, then you know how much of the 'observable' world is false.   Are not galaxies nothing but particles?
It is also interesting that all stars show a red-shift is it not?
https://christiananswers.net/q-eden/star-distance.html",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:58:03.012684+00,13,6330385.0,398655,approved,0,0,0,0,0,0.0,0,4
6330500,0.2,"That is an interesting observation, I never thought about the immaculate conception in terms of Muhammad's alleged pedophilia, but if Mary is a 13 year old girl and god allegedly impregnates her, it seems like a double standard where the ""god"" can do this and it is holy, but his prophet, or anyone else does it and it is an abomination. UNLESS, it is Roy Moore from Alabama and then it is supported by ""god's"" biblical actions. Is the Christian god a pedophile? Is Roy Moore of the same ilk as Muhammad? Is it appropriate to make the blanket statement that sex or the desire of sex with a girl (or boy) who has reached puberty but is not an adult is unacceptable? We have laws that protect minors now, have our morals exceeded ""god's"" own actions? If a person believes that under any conditions sex with children is OK, they reveal themselves as a special kind of animal, self aware and self serving, to the detriment of their charges.",0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2017-11-10 16:59:08.028349+00,102,6326367.0,399064,approved,0,0,0,0,0,0.3,10,10
6330501,0.5,"Aw gee, I take it the globe restricts anyone one who
tells the truth about selfie boy and cohorts. The Liberals
just hate hearing the truth. Of course if you are willing to
get dirty knees for the low life, that's okay. So slop and pail
we will put the truth out, just in time for election.",0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:02:17.209424+00,54,,399382,rejected,0,0,0,0,0,0.0,0,10
6330503,0.0,"There's a civil answer to a simple question.

You should be ashamed.

Anyone else?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 16:59:06.117810+00,53,6330455.0,398961,approved,0,0,0,0,0,0.0,4,4
6330504,0.0,...now I read that they are actually environmentally aware and concerned for us all.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:58:56.085956+00,100,6330491.0,398321,approved,0,0,0,0,0,0.0,0,4
6330506,0.0,"I don't mind a good discussion respectfully CLOCKER, I never shy away from those who civilly oppose my views or opinions. But if you are going to quote me, please if you will at minimum have the respect do so correctly. I will in turn afford you the same personal respect, as I love discussions, however contentious or differing in thought and opinion, but done with a personal respect for others.
""Mr.Trump's speech..."" respectfully is what I wrote.
Thank you, and have a great day!",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:59:15.080059+00,102,6329016.0,399242,approved,0,0,0,0,1,0.0,0,4
6330507,0.5,"Actually no, it doesn't work.   Treating prominent ministers of other countries with such contempt during trade negotiations is political suicide.   No excuse for Trudeau's lack of respect.    It only confirms what an embarrassment he is to Canada.",0.0,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:59:30.834957+00,54,6329216.0,399258,approved,0,0,0,6,0,0.0,0,10
6330508,0.0,"Yanno, it's actually a bit of history, as well.  There's a great book by a guy named Friedmann, if I remember right.  I believe it's called ""Who Wrote the Bible"".  He's a historian, and he walks ya through the old testament.  His opinion is that the OT is a compilation of writers/stories from both Judah and Israel.  That's how he explains the differing stories found in the creation or in the flood, and elsewhere.  There's a parallel with Israel's history and events in the OT.  Pretty cool stuff.  He doesn't claim that the metaphysical is historically supported.  He does show how stories about Solomon and King David align with some events in the bible.  Cool stuff.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 16:59:09.266592+00,102,6330271.0,399210,approved,0,0,0,4,0,0.0,6,4
6330509,0.1666666666666666,"Another one who never looks anything up. https://www.snopes.com/politics/clintons/bodycount.asp

If the Clintons are murderers, why are Ken Starr, Roger Stone, Peter Schweizer, Steve Bannon, Robert Mercer, and the Koch Brothers still alive?",0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 16:59:50.792891+00,102,6325937.0,399064,approved,0,0,0,0,0,0.0,4,6
6330510,0.0,"not just politics. They run out of money next year and, despite what their ill informed spokesperson says, they will be looking for a lot more from us. At a $million a year, their CEO will certainly try to run this ""project"" into the next decade. $3million a month is about 10% of what the income tax is proposed to be. i'll bet if you combine this money pit with 9 others in the state (yes, there are more than 9, but let's start small) we wouldn't need a tax, and we might be able to get a dividend.
It's starting to look a lot like ANGDA, which yielded nothing but a bunch of salaries for people that couldn't get jobs elsewhere. With DOT cutting back, the folks at AGDC won't have their old jobs to go back to so they will stay on this gravy train as long as their half-truths will allow them.
Somebody needs to be the little boy and tell walker he has no clothes on...",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:59:49.270689+00,21,6329818.0,399216,approved,0,0,0,5,0,0.0,0,4
6330511,0.0,"Look up ‘projecting’, maybe you’ll understand your own argument, lol",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:59:20.985179+00,55,6328742.0,399035,approved,1,0,0,0,0,0.0,0,4
6330512,0.0,"But there are thousands of Costco-sized buildings, which is the point.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:00:09.520132+00,102,6328970.0,399044,approved,0,0,0,2,1,0.0,0,4
6330513,0.2,More an insult to the Hawaiian intelligence.,0.0,0.0,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:59:35.467209+00,55,6328753.0,399292,approved,1,0,0,1,0,0.0,0,5
6330514,0.2142857142857142,Posting a video pleading for visible minorities to vote and then deleting it an hour later was disgusting!!!! Imagine the world wide outrage if Smith pulling this stunt.,0.0,0.0,0.0238095238095238,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 16:59:35.835259+00,54,,399020,rejected,0,0,0,0,0,0.0,0,42
6330515,0.0,"The GOP plan supports the rich and powerful and increases the divide between economic classes.  There really is no such thing as ""trickle down economics.""  Reagan proved that.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:00:29.496916+00,102,,398642,approved,0,0,0,0,0,0.0,0,4
6330517,0.0,"Sorry, but PERS has been litigated many times.  It is a perfectly legal retirement plan and is just like many others around the nation.  It has been revised many times and now offers a much scaled-down retirement benefit.  The state and its local governments have ample resources to fulfill the PERS contract with the retirees who have fulfilled their end of the contract.  Making good on contracts - Good American values.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:01:27.537437+00,13,6323565.0,398619,approved,0,0,0,0,0,0.0,0,4
6330518,0.0,The dispatcher told a stabbing victim to wait for police? Forget that. I'd be going to the hospital ASAP. The police can catch up with me there.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:00:46.324747+00,102,,399343,approved,0,0,0,0,0,0.0,0,4
6330519,0.011168384879725,"Should this come about, I see the small population states suing in the Supreme Court that the intent of the electoral college (to give the smaller states the ability to ""punch above their weight"" vis a vis the larger states in presidential elections) was being subverted and hence unconstitutional.",0.0008591065292096,0.0008591065292096,0.0008591065292096,0.0077319587628865,0.0017182130584192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 17:01:21.768059+00,53,6317245.0,398402,approved,0,0,0,0,0,0.0,4,1164
6330520,0.0,"Admittedly I've yet to live with teens, but I was one about 20 years ago. This is not a grey area at all. Taking stuff from your friends' parents is way over the line, and the kids would know that. And if they did borrow something, they need to get it back to the house quickly.

Whether you talk to them directly or go through your kids, the first step is to make everyone aware that you know things are going missing, in a non-accusatory manner, and then go from there.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 17:03:17.008023+00,54,,399272,approved,0,0,0,4,0,0.0,4,4
6330521,0.0,"That's why I'm always astonished by the fact that legislators in this country would even think of proposing (and the populace of accepting) a federal tax code with a fixed set of numbers that applies throughout the nation. It doesn't make sense at all... It would almost make better sense if taxation of individuals were exclusively state based, and then each state would give back a percentage to the federal government in order to support federal programs and infrastructures. Although even within a state, the distribution of wealth across different counties is often quite unbalanced...",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:01:29.320584+00,53,6307950.0,397944,approved,0,0,0,0,0,0.0,0,4
6330522,0.0,"Some seem to have missed this part of the article:

“Both May's Conservatives and the opposition Labour Party now explicitly support leaving the EU, which Britain joined in 1973.“",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:01:15.179557+00,54,6330108.0,399347,approved,0,0,0,1,0,0.0,0,4
6330523,0.2,"I know how you work, Larsy!

But thanks for admitting you find Melania's photos ""sordid.""",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:01:47.619676+00,21,6330326.0,398899,approved,0,0,0,0,0,0.0,0,10
6330524,0.1666666666666666,"What a sham. He didn't want the job and you still elected him because he is more ""qualified"" ? than someone who has a masters degree, advanced certification, and actually wants to do the work and represent the people.... he should have to go through the appointment process just like anyone else. He did nothing to earn this.",0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:03:13.125890+00,97,,399157,approved,0,0,0,0,0,0.0,0,6
6330525,0.0,"Ah, I see.  So the only way for one to know whether one is a racist is if someone calls one a racist.  Talk about delusional.  I would think that someone voting on a racist platform would be happy to call himself racist if that is the voter he is seeking to attract.  The KKK other racist groups (Black Panthers) have been doing it for decades.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 17:01:54.240275+00,53,6330362.0,399276,approved,0,0,0,0,0,0.0,6,4
6330527,0.0,"My business is becoming much more tied with engineering in Taiwan and China, i.e., reliant on their engineering services as opposed to just dumping my design on them.  I have to learn Mandarin.

Blows me away how nice, helpful, and accepting people are around the globe.  Wish we had more of that cooperative attitude.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:02:18.015515+00,102,6330456.0,399301,approved,0,0,1,3,0,0.0,0,4
6330528,0.0,"Arenado isn't a Hall of Famer, because he's still playing. The two previous seasons, he led the NL in home runs and rbi's. The former Orioles great 3rd baseman Robinson has said he only watches three players, and Arenado is one of them. I remember watching George Brett and Mike Schmidt play the position and Arenado's their equal, to me. 

Last year's splits were closer. Yet, most players likely have better home stats than road stats.

Using your logic, Clayton Kershaw is a product of Chavez Ravine. A pitcher's park, at sea level. And at Coors Field, he pitches like a Rockies pitcher here. How does he end up in the Cy Young mix?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:02:43.141929+00,102,6326331.0,399111,approved,0,0,0,0,0,0.0,0,4
6330529,0.0,"Stef, can you please explain the meaning of those famous words Jefferson wrote in the U.S. Constitution. You disagreed with my post so I assume you have a different interpretation.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:02:15.856508+00,55,6328829.0,399306,approved,0,0,0,0,0,0.0,0,4
6330530,0.0,"Hollywood is falling down, falling down, falling down ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 17:02:17.752046+00,55,,399084,approved,0,0,0,0,0,0.0,4,4
6330531,0.0,"Think of the billions of dollars spent in Canada over decades on non-existing treatments for addicts who are now dying by the thousands in this country alone.  Until we have the technology to actually do something to stop the cravings, the best we can offer now is harm reduction and legalization to prevent further damage to the user and to society.  Addicts are in a world of pain and confusion.  Do they really need to be forced by society into criminality as well?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:02:43.340810+00,54,,399068,approved,0,0,0,0,0,0.0,0,4
6330532,0.0,"How is it a stretch?  If someone attempts to defraud others of their life savings, aren't they a threat to public safety?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:03:05.838585+00,53,6323553.0,398567,approved,0,0,0,0,0,0.0,0,4
6330533,0.0,PERS was designed b Republicans.  Do your homework.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:02:51.091421+00,13,6322030.0,398619,approved,0,0,0,0,0,0.0,0,4
6330534,0.2,"If this were a western province, Mr Fancy Socks would be all over it. But for La Belle Province, he's a total chicken (fill in the blank). Too many ""deplorables"" vote Liberal there, I guess. T2's double standards with respect to Quebec are certainly becoming obvious to most everyone.

At least Mr Singh has the guts to state his anti-Bill 62 position.",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:02:32.453474+00,54,,399143,approved,0,0,0,1,0,0.0,0,10
6330536,0.8157894736842106,I suppose this jerk thinks they should throw rape victims in jail in Alabama. Every stereotype you have heard of Alabama is being confirmed by Roy Moore,0.0394736842105263,0.1842105263157894,0.0263157894736842,0.7763157894736842,0.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:03:28.532421+00,105,,399360,approved,0,0,0,1,0,0.131578947368421,0,76
6330537,0.0,"Only Ray Moore can solve this image problem now by facing the microphones and cameras.very soon. . This report has threatened the image of the Republican Party at the national level and forces outside Alabama are very concerned including  the White House.  The standard for guilt in politics is not the same standard required in a court of law.  All evidence is ""admissible"" in the court of public opinion. Unlike Donald J. Trump, Ray Moore took the moral high ground regarding this kind of suspected conduct so he can't use the ""locker room talk"" equivocation. .. Roy Moore had better come up with some facts to both discredit his accusers and to exonerate himself or he will be marginalized to the point of irrelevance until he can be jettisoned. . .",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:03:40.010371+00,21,,399203,approved,0,0,0,3,0,0.0,0,4
6330540,0.0,"...please, agimarc, we`re waiting for you to tell us what field is producing even one barrel of oil that wasn`t already producing or already sanctioned when the conflicted and illegally gerrymandered legislature greased the skids for Rebecca`s well-lobbied SB21 fleecing of Alaska?  

cd-5, mooses tooth, bear tooth, Pt Thomson, Mustang, Ooogaruk, Nikiatchiq, and expansions in Prudhoe and Kuparuk were all being invested in prior to SB 21



.waiting....",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:06:21.950566+00,21,6330272.0,399140,approved,0,0,0,6,2,0.0,0,4
6330541,0.0,"ROFL.  ""Real Estate"" now makes up more of BC's GDP than Oil & Gas in Alberta.

Psst...  You might want to check how many times Vancouver's RE market has collapsed in the past...",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:03:25.838546+00,54,6328484.0,399020,approved,0,0,0,0,0,0.0,0,4
6330544,0.0,"What does the journalist you referenced say when you ask for an opinion? ""I'll have to get back to you"".",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:04:51.329883+00,54,6330481.0,399285,approved,0,0,0,0,0,0.0,0,4
6330545,0.3,Trump is playing the same trick on Canada Castro did to the US after the Mariel boat crisis in the 80s ..flushing the toilets into their awaiting northern neighbor...,0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:04:26.934665+00,54,,398568,rejected,0,0,0,0,0,0.0,0,10
6330547,0.8,"I will believe it when I SEE it actually BUILT with BitCoin money.   ANYONE who buys into this needs to Google, ""IGNORANT & STUPID.   The currency, which has a fluctuating dollar value, isn’t backed by any government. Instead, it’s tracked by a network of computers around the world that record when bitcoins are bought and sold, and when new bitcoins are created by computer enthusiasts using complex, time-consuming computer procedures.

OK, I will donate $10 Million of this new money called, ""MyMoney"".  This currency is NOT backed by anything, its tracked by Emails around the World and MyMoney is created when new Emails are sent.  Who wants in ????????    Homer is all over this one, Doooooohhhhhhhh........",0.0,0.1,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:04:33.834290+00,13,,398745,approved,0,0,0,0,0,0.0,0,10
6330548,0.0,"I voted for the levy.  But the question now is how to move forward with the pool still available for the public to use?

Well.....the NAVY personnel are large users of the pool.  Maybe their budget should pony up part of the shortfall along with higher use rates.  This along with more limited access may be a win/win for both the pool users and the property tax payers.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:04:51.763751+00,93,,399030,approved,0,0,0,0,0,0.0,0,4
6330549,0.5,"Can I play the ""If"" game too?

If they had been sober, most likely no argument would have broken out at all, and no one would have been stabbed, shot, bludgeoned, or anything else.",0.0,0.0,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:05:01.078892+00,102,6329625.0,399343,approved,0,0,0,3,0,0.0,0,10
6330550,0.0,"The noose tightens? Around who? Sorry, the noose isn't any tighter around your intended target than before this speculative article. Short of Flynn's own misdeeds there aren't any ""beans"" to spill.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:04:57.485387+00,54,6329859.0,399339,approved,2,1,1,1,4,0.0,0,4
6330551,0.1666666666666666,"This isn't south Florida, thank God. (I notice you don't live there anymore.)",0.0,0.0,0.1666666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:05:29.792408+00,102,6326136.0,398886,approved,0,0,0,0,0,0.0,0,6
6330552,0.0,"What an inane editorial! In any confrontation between man and car, the car always wins! So when traversing roads, a pedestrian should always be paying attention even when the law says they have a right to be in the roadway as they cross!

I almost struck and would have severely injured or even killed a pedestrian a couple of years ago because they were so engrossed in their phone. They were walking along a sidewalk on a main street. I was approaching the main street on a side street at an intersection with lights. The light changed to green for me and I continued towards the intersection at the speed limit. Said pedestrian continued apace totally oblivious to the change of the light and would have stepped out right in front of my vehicle if I hadn't been paying attention and sounded my horn to alert them. If I hadn't the score would have been Car 1 Pedestrian 0 with no rematch!

A little bit of intelligence, attention and courtesy by pedestrians on city streets would go a long way!",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:05:22.049420+00,54,,399102,approved,0,0,0,3,0,0.0,0,4
6330555,0.7,"I did no such thing.  Nor am I religious.

But apparently ""we all look the same"" to a troll like you.",0.0,0.0,0.2,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:06:11.758428+00,102,6329717.0,399044,rejected,0,0,0,0,0,0.0,0,10
6330556,0.1666666666666666,"All lawyers are  required to agree to an oath to be called to the bar of Ontario. Compelled speech.  Does that mean the entire process of becoming a lawyer violates the Charter?  Does the Globe and Mail actually believe that requiring lawyers to say that they won't be racist is fundamentally different from requiring lawyers to say that they will conduct themselves with honesty, integrity and civility?  What's with this use of the ""Globe Editorial"" to weigh in on this divisive issue?  There's an interesting debate going on among lawyers on this very topic, and the way it's presented here, in almost authoritarian statement of fact, is very troubling to me.",0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:06:02.307701+00,54,,399185,approved,0,0,0,0,0,0.0,0,6
6330559,0.0,"Please refer to the Two Great Commandments (on which we all will be judged) and tell me whether they more directly relate to Trump's ""ideas"" or Hillary's.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:08:37.962548+00,53,6310823.0,397542,approved,0,0,0,0,0,0.0,0,4
6330561,0.3,Ooops. Sorry. Actually I fast forward through him. Star Wars is so old and boring now. I don't even care what or when the next show is. Guardians of the Galaxy was good but the next one was a failure. Please do not make a new continuation.,0.0,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:06:47.252951+00,55,6327527.0,399127,approved,0,0,0,0,0,0.0,0,10
6330562,0.0,This is the only redeeming feature of his presidency if he gets real about it.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:06:42.447295+00,105,,399384,approved,0,0,0,0,0,0.0,0,4
6330563,0.0,"Fake photos? 
She has never claimed they were fake.
The only thing fake are your excuses.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:06:56.157241+00,21,6330375.0,398899,approved,0,0,0,0,0,0.0,0,4
6330564,0.640625,Racist!!!,0.015625,0.015625,0.140625,0.546875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:07:00.168651+00,54,6318042.0,398568,rejected,0,0,0,0,0,0.0,0,64
6330565,0.6166666666666667,"Bravo! Yes, Trudy is a phony and a tax cheat, a vacuous one, but still a phony and a tax cheat.",0.0166666666666666,0.1,0.0166666666666666,0.6166666666666667,0.0166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:07:14.747704+00,54,,399385,approved,1,0,1,13,2,0.0,0,60
6330566,0.0,"I am going there next week and with the amount I spent not cancelling.  Luckily I am going throughout the country and air quality is better in the south although I go to Delhi first.  Very interesting culture and history.  Yes its a poor country and has its issues, but still definitely worth visiting for the more adventuresome traveller.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:07:21.260279+00,54,6328479.0,399285,approved,0,0,0,0,0,0.0,0,4
6330567,0.0,"Basic, boring comment.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:07:15.039453+00,54,6329400.0,399040,approved,0,0,0,0,0,0.0,0,4
6330571,0.6,"You make a lot of assumptions, Steve, but can you point to any acts taken by this administration that were taken with any intent but to make the country better?  Trump tries to improve the country, and you want to divide it and attack it.  I don't know who organized what in Charlottesville, but what were there a couple hundred of them?  Wow, sounds like 1968 all over again.  Please.  Those liberal halcyon days of having something real to protest about are long gone, Steven.  Those evil, straight, White Christians vote for Black, homosexual and non-Christians  all the time.  You're protesting a myth.",0.2,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-11-10 17:07:56.545591+00,53,6330412.0,399276,approved,0,0,0,0,0,0.0,4,10
6330572,0.2,"You're the one who's in LOVE with Trump.
Maybe you should look to another man...",0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 17:08:06.719735+00,21,6330403.0,398899,approved,0,0,0,0,0,0.0,6,10
6330573,0.55,That is correct. It is a horney guy who could have raped a minor but controlled his impulse.  A true pedofile or sexual pervert has no such control.  It is all hypothetical and in America you and your mob are lynching an innocent man.,0.0,0.0625,0.05,0.325,0.075,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 17:08:34.625536+00,102,6330359.0,399064,approved,0,0,0,0,0,0.4625,0,80
